production_id,well_id,date_id,oil_bbl,gas_mcf,water_bbl,downtime_hours,choke_size_64ths,tubing_pressure_psi,casing_pressure_psi
374,WELL-0001,20250521,304.0,948.4,691.7,0.0,36,1857,893
375,WELL-0001,20250522,315.4,1002.6,719.7,0.0,24,1971,830
376,WELL-0001,20250523,299.5,1002.7,685.2,0.0,32,1760,671
377,WELL-0001,20250524,334.9,1162.5,768.5,0.0,32,1586,761
378,WELL-0001,20250525,337.7,1033.0,777.0,0.0,64,1886,786
379,WELL-0001,20250526,298.6,954.9,689.0,0.0,20,1966,795
380,WELL-0001,20250527,311.1,1017.7,719.9,0.0,20,1788,781
381,WELL-0001,20250528,273.8,954.2,635.4,0.0,28,1737,814
382,WELL-0001,20250529,297.6,951.3,692.7,0.0,48,1753,604
383,WELL-0001,20250530,283.7,923.9,662.2,0.0,28,1911,813
384,WELL-0001,20250531,291.3,877.6,681.9,0.0,64,1670,732
385,WELL-0001,20250601,310.2,1087.0,728.1,0.0,20,1644,703
386,WELL-0001,20250602,286.3,855.8,673.9,0.0,48,1851,619
387,WELL-0001,20250603,285.7,925.2,674.5,0.0,48,1838,815
388,WELL-0001,20250604,293.8,996.3,695.7,0.0,20,1829,696
389,WELL-0001,20250605,309.0,979.0,733.7,0.0,32,1777,757
390,WELL-0001,20250606,279.1,925.8,664.7,0.0,40,1723,854
391,WELL-0001,20250607,290.9,914.0,694.6,0.0,32,1729,751
392,WELL-0001,20250608,272.1,890.9,651.7,0.0,64,1603,805
393,WELL-0001,20250609,302.5,1038.8,726.6,0.0,36,1788,781
394,WELL-0001,20250610,267.4,844.5,644.2,0.0,28,1525,716
395,WELL-0001,20250611,287.1,950.4,693.6,0.0,64,1722,729
396,WELL-0001,20250612,289.8,962.1,702.1,0.0,20,1624,656
397,WELL-0001,20250613,301.7,1011.4,733.2,0.0,36,1651,797
398,WELL-0001,20250614,282.6,952.2,688.8,0.0,64,1695,688
399,WELL-0001,20250615,321.1,1015.7,784.8,0.0,32,1728,698
400,WELL-0001,20250616,293.4,970.3,719.2,0.0,48,1861,737
401,WELL-0001,20250617,288.7,984.2,709.8,0.0,40,1936,754
402,WELL-0001,20250618,321.5,1081.5,792.7,0.0,36,1828,780
403,WELL-0001,20250619,287.6,989.2,711.2,0.0,24,1720,700
404,WELL-0001,20250620,285.9,969.6,709.1,0.0,24,1926,706
405,WELL-0001,20250621,284.3,926.5,707.2,0.0,20,2027,703
406,WELL-0001,20250622,271.7,945.0,677.9,0.0,40,1659,723
407,WELL-0001,20250623,297.3,947.3,743.8,0.0,48,1899,968
408,WELL-0001,20250624,260.9,883.9,654.7,0.0,48,1693,731
409,WELL-0001,20250625,288.1,915.9,725.1,0.0,32,1793,723
410,WELL-0001,20250626,281.7,906.0,711.2,0.0,64,1607,728
411,WELL-0001,20250627,275.7,871.4,697.9,0.0,28,1787,685
412,WELL-0001,20250628,268.2,841.4,681.1,0.0,36,1867,711
413,WELL-0001,20250629,257.8,883.7,656.7,0.0,28,1601,762
414,WELL-0001,20250630,83.3,270.2,212.9,16.4,32,1917,692
415,WELL-0002,20240408,1474.7,5254.8,579.9,0.0,32,2200,968
416,WELL-0002,20240409,1541.3,5528.7,607.9,0.0,32,2261,1032
417,WELL-0002,20240410,1451.1,4681.8,574.0,0.0,28,2063,987
418,WELL-0002,20240411,561.6,1918.8,222.8,15.4,20,2277,965
419,WELL-0002,20240412,1609.0,5606.9,640.2,0.0,32,2060,837
420,WELL-0002,20240413,1585.6,5210.1,632.7,0.0,20,2082,971
421,WELL-0002,20240414,1633.2,5956.2,653.7,0.0,36,2188,929
422,WELL-0002,20240415,1647.2,5748.0,661.2,0.0,24,2129,798
423,WELL-0002,20240416,1551.1,5442.9,624.4,0.0,32,2120,848
424,WELL-0002,20240417,1500.4,5333.3,605.8,0.0,20,2236,827
425,WELL-0002,20240418,1552.1,5304.9,628.5,0.0,20,2140,902
426,WELL-0002,20240419,1321.3,4548.8,536.6,0.0,64,1990,915
427,WELL-0002,20240420,1302.6,4705.1,530.6,0.0,48,2128,979
428,WELL-0002,20240421,1364.4,4964.8,557.4,0.0,64,2462,1029
429,WELL-0002,20240422,1311.9,4455.1,537.5,0.0,24,2123,983
430,WELL-0002,20240423,1520.5,5226.7,624.8,0.0,36,2280,893
431,WELL-0002,20240424,1386.4,5186.3,571.3,0.0,20,2118,898
432,WELL-0002,20240425,1354.8,4964.7,559.9,0.0,32,2217,986
433,WELL-0002,20240426,1435.2,5217.1,594.9,0.0,36,2060,830
434,WELL-0002,20240427,1476.1,5006.2,613.6,0.0,24,2289,847
435,WELL-0002,20240428,1489.4,5292.5,620.9,0.0,24,2060,846
436,WELL-0002,20240429,1384.3,4802.5,578.8,0.0,64,2133,879
437,WELL-0002,20240430,1372.4,4021.4,575.4,0.0,20,2151,735
438,WELL-0002,20240501,1365.1,4817.5,574.0,0.0,40,2156,901
439,WELL-0002,20240502,1267.1,4295.2,534.4,0.0,32,2100,940
440,WELL-0002,20240503,1397.7,5019.0,591.1,0.0,40,2116,1024
441,WELL-0002,20240504,1136.4,3802.1,482.0,0.0,64,2001,1031
442,WELL-0002,20240505,1304.1,4554.2,554.7,0.0,28,2015,993
443,WELL-0002,20240506,1329.5,4528.8,567.1,0.0,36,1934,792
444,WELL-0002,20240507,1376.7,4675.9,589.0,0.0,28,2436,812
445,WELL-0002,20240508,1257.3,4609.5,539.5,0.0,28,2205,845
446,WELL-0002,20240509,1295.5,4215.8,557.4,0.0,32,2343,710
447,WELL-0002,20240510,1172.2,4232.4,505.8,0.0,40,2036,843
448,WELL-0002,20240511,1208.9,4195.2,523.1,0.0,28,2145,753
449,WELL-0002,20240512,1342.1,4595.4,582.4,0.0,20,2294,918
450,WELL-0002,20240513,1097.7,4250.0,477.7,0.0,48,2091,862
451,WELL-0002,20240514,1262.3,4523.3,550.9,0.0,20,2286,842
452,WELL-0002,20240515,1315.3,4535.9,575.7,0.0,24,2124,943
453,WELL-0002,20240516,1245.0,4057.9,546.4,0.0,36,2259,934
454,WELL-0002,20240517,1274.4,4737.6,561.0,0.0,20,2310,908
455,WELL-0002,20240518,1183.9,4020.3,522.6,0.0,24,2068,949
456,WELL-0002,20240519,1286.8,4879.2,569.6,0.0,24,2114,990
457,WELL-0002,20240520,1222.3,4028.4,542.6,0.0,36,1970,943
458,WELL-0002,20240521,1204.5,4068.4,536.2,0.0,36,2234,945
459,WELL-0002,20240522,1085.2,4279.0,484.5,0.0,28,1992,945
460,WELL-0002,20240523,556.2,2042.8,249.0,12.7,36,2358,931
461,WELL-0002,20240524,727.5,2638.8,326.6,9.2,64,1970,997
462,WELL-0002,20240525,1138.4,3916.6,512.5,0.0,48,2036,1032
463,WELL-0002,20240526,1177.2,4269.4,531.4,0.0,40,2013,1028
464,WELL-0002,20240527,1040.1,3998.3,470.9,0.0,40,2154,955
465,WELL-0002,20240528,953.9,3433.9,433.0,0.0,32,1993,835
466,WELL-0002,20240529,957.7,3133.6,436.0,0.0,28,2156,900
467,WELL-0002,20240530,1126.2,3809.0,514.1,0.0,20,1927,980
468,WELL-0002,20240531,969.0,3291.2,443.6,0.0,64,2209,859
469,WELL-0002,20240601,1080.5,3979.7,496.0,0.0,32,2278,699
470,WELL-0002,20240602,1088.2,3966.5,500.9,0.0,32,2428,888
471,WELL-0002,20240603,1127.3,3872.2,520.4,0.0,36,2081,987
472,WELL-0002,20240604,1023.1,4022.3,473.6,0.0,48,2173,942
473,WELL-0002,20240605,1180.6,4102.8,548.0,0.0,32,2028,898
474,WELL-0002,20240606,963.5,3369.9,448.5,0.0,24,2129,869
475,WELL-0002,20240607,1089.9,3663.8,508.7,0.0,28,2041,736
476,WELL-0002,20240608,1036.9,3788.5,485.4,0.0,64,2240,901
477,WELL-0002,20240609,1006.8,3706.4,472.6,0.0,36,1891,904
478,WELL-0002,20240610,1038.6,3506.9,488.8,0.0,48,2057,768
479,WELL-0002,20240611,1071.9,3786.7,505.9,0.0,64,2040,952
480,WELL-0002,20240612,926.9,3172.4,438.7,0.0,36,2052,910
481,WELL-0002,20240613,1016.7,3710.9,482.5,0.0,48,2090,736
482,WELL-0002,20240614,1001.7,3427.0,476.7,0.0,32,2290,903
483,WELL-0002,20240615,516.1,1652.1,246.3,10.9,32,2020,937
484,WELL-0002,20240616,1062.3,4148.0,508.3,0.0,36,2140,1048
485,WELL-0002,20240617,962.3,3474.6,461.7,0.0,28,1980,733
486,WELL-0002,20240618,1062.2,3681.1,511.0,0.0,64,2276,835
487,WELL-0002,20240619,1024.1,3789.3,494.1,0.0,64,2049,980
488,WELL-0002,20240620,901.5,3095.3,436.1,0.0,36,2198,987
489,WELL-0002,20240621,942.6,3326.5,457.2,0.0,48,2059,931
490,WELL-0002,20240622,941.8,3268.1,458.1,0.0,36,2148,825
491,WELL-0002,20240623,937.2,3059.7,457.1,0.0,32,2087,924
492,WELL-0002,20240624,915.5,3279.9,447.7,0.0,36,2112,826
493,WELL-0002,20240625,801.6,2631.0,393.1,0.0,40,2045,834
494,WELL-0002,20240626,999.4,3402.1,491.4,0.0,48,2072,1007
495,WELL-0002,20240627,902.4,3148.1,444.9,0.0,64,2053,750
496,WELL-0002,20240628,921.5,3397.7,455.6,0.0,40,2148,831
497,WELL-0002,20240629,911.0,3218.5,451.6,0.0,40,2170,901
498,WELL-0002,20240630,857.4,3156.6,426.2,0.0,64,2191,877
499,WELL-0002,20240701,866.3,3144.9,431.8,0.0,28,1959,937
500,WELL-0002,20240702,908.3,3070.4,453.9,0.0,40,2073,779
501,WELL-0002,20240703,885.4,3290.5,443.7,0.0,48,2278,666
502,WELL-0002,20240704,977.0,3543.7,490.9,0.0,64,2069,838
503,WELL-0002,20240705,937.8,3254.5,472.5,0.0,40,2230,772
504,WELL-0002,20240706,813.1,3125.5,410.8,0.0,40,1996,911
505,WELL-0002,20240707,873.7,3314.6,442.6,0.0,20,2095,908
506,WELL-0002,20240708,818.7,3081.8,415.8,0.0,36,2181,988
507,WELL-0002,20240709,0.0,0.0,0.0,0.0,36,2021,897
508,WELL-0002,20240710,0.0,0.0,0.0,0.0,32,1894,777
509,WELL-0002,20240711,911.8,3280.3,466.9,0.0,64,1869,780
510,WELL-0002,20240712,0.0,0.0,0.0,0.0,36,2126,919
511,WELL-0002,20240713,0.0,0.0,0.0,0.0,32,2195,835
512,WELL-0002,20240714,707.0,2504.5,364.9,0.0,20,2110,771
513,WELL-0002,20240715,0.0,0.0,0.0,0.0,40,2298,986
514,WELL-0002,20240716,959.9,3617.0,498.1,0.0,28,2211,764
515,WELL-0002,20240717,0.0,0.0,0.0,0.0,64,2074,828
516,WELL-0002,20240718,839.9,3177.4,438.2,0.0,32,2154,826
517,WELL-0002,20240719,768.3,2795.6,401.9,0.0,48,2087,752
518,WELL-0002,20240720,843.2,2920.0,442.2,0.0,20,2098,1035
519,WELL-0002,20240721,785.2,2979.5,412.9,0.0,28,2185,961
520,WELL-0002,20240722,781.9,2844.7,412.3,0.0,40,2076,910
521,WELL-0002,20240723,0.0,0.0,0.0,0.0,48,1957,749
522,WELL-0002,20240724,0.0,0.0,0.0,0.0,40,2108,948
523,WELL-0002,20240725,818.7,3079.2,435.1,0.0,20,1963,932
524,WELL-0002,20240726,884.1,3252.5,471.1,0.0,32,2123,749
525,WELL-0002,20240727,806.4,2698.3,430.9,0.0,28,2000,712
526,WELL-0002,20240728,829.8,2748.3,444.5,0.0,48,2326,813
527,WELL-0002,20240729,770.6,2935.1,413.9,0.0,32,1997,893
528,WELL-0002,20240730,817.6,3322.8,440.3,0.0,40,2208,801
529,WELL-0002,20240731,748.7,2559.9,404.3,0.0,36,2220,762
530,WELL-0002,20240801,0.0,0.0,0.0,0.0,48,2059,858
531,WELL-0002,20240802,0.0,0.0,0.0,0.0,20,1997,799
532,WELL-0002,20240803,0.0,0.0,0.0,0.0,20,1938,832
533,WELL-0002,20240804,807.6,2885.3,440.7,0.0,64,2097,849
534,WELL-0002,20240805,0.0,0.0,0.0,0.0,48,2168,844
535,WELL-0002,20240806,770.5,2850.5,422.7,0.0,64,1827,906
536,WELL-0002,20240807,0.0,0.0,0.0,0.0,24,2100,923
537,WELL-0002,20240808,802.0,2749.7,442.3,0.0,40,2027,857
538,WELL-0002,20240809,0.0,0.0,0.0,0.0,36,2042,807
539,WELL-0002,20240810,0.0,0.0,0.0,0.0,32,2256,832
540,WELL-0002,20240811,813.7,3021.9,452.2,0.0,32,2054,924
541,WELL-0002,20240812,543.4,2003.3,302.8,7.5,36,2018,759
542,WELL-0002,20240813,0.0,0.0,0.0,0.0,24,1883,843
543,WELL-0002,20240814,0.0,0.0,0.0,0.0,48,2052,939
544,WELL-0002,20240815,719.1,2574.8,403.9,0.0,28,1890,683
545,WELL-0002,20240816,0.0,0.0,0.0,0.0,28,2242,767
546,WELL-0002,20240817,0.0,0.0,0.0,0.0,36,1960,757
547,WELL-0002,20240818,0.0,0.0,0.0,0.0,48,1890,787
548,WELL-0002,20240819,0.0,0.0,0.0,0.0,36,2036,1007
549,WELL-0002,20240820,774.9,2819.1,440.9,0.0,36,1877,889
550,WELL-0002,20240821,783.7,2959.7,447.1,0.0,40,1957,869
551,WELL-0002,20240822,0.0,0.0,0.0,0.0,64,1880,944
552,WELL-0002,20240823,0.0,0.0,0.0,0.0,40,2019,859
553,WELL-0002,20240824,0.0,0.0,0.0,0.0,24,1909,719
554,WELL-0002,20240825,797.9,3104.8,459.9,0.0,24,2043,871
555,WELL-0002,20240826,0.0,0.0,0.0,0.0,24,1981,1003
556,WELL-0002,20240827,0.0,0.0,0.0,0.0,40,1987,857
557,WELL-0002,20240828,830.4,2912.7,482.3,0.0,24,1996,699
558,WELL-0002,20240829,0.0,0.0,0.0,0.0,24,2205,915
559,WELL-0002,20240830,742.3,2666.6,433.4,0.0,48,1954,712
560,WELL-0002,20240831,0.0,0.0,0.0,0.0,64,2277,845
561,WELL-0002,20240901,0.0,0.0,0.0,0.0,24,1870,922
562,WELL-0002,20240902,0.0,0.0,0.0,0.0,48,1895,984
563,WELL-0002,20240903,0.0,0.0,0.0,0.0,24,1941,725
564,WELL-0002,20240904,0.0,0.0,0.0,0.0,40,2009,816
565,WELL-0002,20240905,0.0,0.0,0.0,0.0,24,2032,934
566,WELL-0002,20240906,0.0,0.0,0.0,0.0,36,1990,915
567,WELL-0002,20240907,692.3,2436.0,412.6,0.0,40,1991,733
568,WELL-0002,20240908,0.0,0.0,0.0,0.0,32,1688,820
569,WELL-0002,20240909,0.0,0.0,0.0,0.0,40,1943,804
570,WELL-0002,20240910,0.0,0.0,0.0,0.0,24,2061,744
571,WELL-0002,20240911,0.0,0.0,0.0,0.0,24,2014,921
572,WELL-0002,20240912,0.0,0.0,0.0,0.0,40,2050,766
573,WELL-0002,20240913,0.0,0.0,0.0,0.0,32,2015,881
574,WELL-0002,20240914,662.2,2461.7,401.8,0.0,20,1935,939
575,WELL-0002,20240915,0.0,0.0,0.0,0.0,32,2198,795
576,WELL-0002,20240916,0.0,0.0,0.0,24.0,32,2093,821
577,WELL-0002,20240917,0.0,0.0,0.0,0.0,28,1942,857
578,WELL-0002,20240918,0.0,0.0,0.0,0.0,32,2117,936
579,WELL-0002,20240919,0.0,0.0,0.0,0.0,48,1945,814
580,WELL-0002,20240920,0.0,0.0,0.0,0.0,28,2195,883
581,WELL-0002,20240921,601.2,2043.7,371.4,0.0,40,1941,703
582,WELL-0002,20240922,0.0,0.0,0.0,0.0,20,2155,865
583,WELL-0002,20240923,0.0,0.0,0.0,0.0,40,1999,575
584,WELL-0002,20240924,0.0,0.0,0.0,0.0,36,1785,679
585,WELL-0002,20240925,0.0,0.0,0.0,0.0,28,2145,870
586,WELL-0002,20240926,0.0,0.0,0.0,0.0,36,2161,676
587,WELL-0002,20240927,0.0,0.0,0.0,0.0,24,1918,980
588,WELL-0002,20240928,0.0,0.0,0.0,0.0,28,1695,744
589,WELL-0002,20240929,0.0,0.0,0.0,0.0,48,1837,928
590,WELL-0002,20240930,0.0,0.0,0.0,0.0,48,2014,688
591,WELL-0002,20241001,0.0,0.0,0.0,0.0,24,1722,931
592,WELL-0002,20241002,0.0,0.0,0.0,0.0,64,1896,900
593,WELL-0002,20241003,0.0,0.0,0.0,5.9,64,1879,887
594,WELL-0002,20241004,0.0,0.0,0.0,9.7,28,1762,760
595,WELL-0002,20241005,0.0,0.0,0.0,0.0,36,1955,832
596,WELL-0002,20241006,0.0,0.0,0.0,0.0,36,2016,836
597,WELL-0002,20241007,0.0,0.0,0.0,0.0,20,1960,910
598,WELL-0002,20241008,0.0,0.0,0.0,0.0,48,2004,734
599,WELL-0002,20241009,0.0,0.0,0.0,0.0,64,1956,841
600,WELL-0002,20241010,0.0,0.0,0.0,0.0,36,2089,991
601,WELL-0002,20241011,0.0,0.0,0.0,0.0,36,1866,824
602,WELL-0002,20241012,0.0,0.0,0.0,0.0,40,1977,798
603,WELL-0002,20241013,0.0,0.0,0.0,0.0,24,1898,896
604,WELL-0002,20241014,0.0,0.0,0.0,0.0,28,2146,802
605,WELL-0002,20241015,0.0,0.0,0.0,0.0,40,2080,963
606,WELL-0002,20241016,0.0,0.0,0.0,0.0,20,1945,790
607,WELL-0002,20241017,0.0,0.0,0.0,0.0,40,1914,812
608,WELL-0002,20241018,0.0,0.0,0.0,0.0,32,1993,704
609,WELL-0002,20241019,0.0,0.0,0.0,0.0,28,1920,811
610,WELL-0002,20241020,0.0,0.0,0.0,0.0,64,2164,791
611,WELL-0002,20241021,0.0,0.0,0.0,0.0,32,2128,783
612,WELL-0002,20241022,0.0,0.0,0.0,0.0,24,2098,755
613,WELL-0002,20241023,0.0,0.0,0.0,0.0,36,1818,870
614,WELL-0002,20241024,0.0,0.0,0.0,0.0,20,1866,858
615,WELL-0002,20241025,0.0,0.0,0.0,0.0,36,2031,936
616,WELL-0002,20241026,0.0,0.0,0.0,0.0,28,2063,698
617,WELL-0002,20241027,0.0,0.0,0.0,0.0,64,1962,808
618,WELL-0002,20241028,0.0,0.0,0.0,0.0,40,1867,905
619,WELL-0002,20241029,0.0,0.0,0.0,0.0,40,1929,659
620,WELL-0002,20241030,0.0,0.0,0.0,0.0,40,1793,912
621,WELL-0002,20241031,0.0,0.0,0.0,0.0,32,1749,846
622,WELL-0002,20241101,0.0,0.0,0.0,0.0,36,2022,666
623,WELL-0002,20241102,0.0,0.0,0.0,0.0,64,2048,880
624,WELL-0002,20241103,0.0,0.0,0.0,0.0,24,1896,722
625,WELL-0002,20241104,0.0,0.0,0.0,0.0,32,1957,820
626,WELL-0002,20241105,0.0,0.0,0.0,0.0,40,2027,853
627,WELL-0002,20241106,0.0,0.0,0.0,0.0,32,2026,731
628,WELL-0002,20241107,0.0,0.0,0.0,0.0,40,2015,911
629,WELL-0002,20241108,0.0,0.0,0.0,0.0,40,2059,942
630,WELL-0002,20241109,0.0,0.0,0.0,0.0,28,2006,818
631,WELL-0002,20241110,0.0,0.0,0.0,0.0,28,2027,810
632,WELL-0002,20241111,0.0,0.0,0.0,0.0,64,1845,833
633,WELL-0002,20241112,0.0,0.0,0.0,0.0,32,1871,896
634,WELL-0002,20241113,0.0,0.0,0.0,0.0,24,1855,864
635,WELL-0002,20241114,0.0,0.0,0.0,0.0,36,1696,692
636,WELL-0002,20241115,0.0,0.0,0.0,4.5,28,1908,725
637,WELL-0002,20241116,0.0,0.0,0.0,0.0,28,1997,743
638,WELL-0002,20241117,0.0,0.0,0.0,0.0,32,1983,882
639,WELL-0002,20241118,0.0,0.0,0.0,0.0,48,2224,608
640,WELL-0002,20241119,0.0,0.0,0.0,0.0,40,2051,726
641,WELL-0002,20241120,0.0,0.0,0.0,0.0,32,1863,771
642,WELL-0002,20241121,0.0,0.0,0.0,0.0,28,1947,705
643,WELL-0002,20241122,0.0,0.0,0.0,0.0,40,2047,746
644,WELL-0002,20241123,0.0,0.0,0.0,0.0,64,2026,711
645,WELL-0002,20241124,0.0,0.0,0.0,0.0,28,1743,715
646,WELL-0002,20241125,0.0,0.0,0.0,13.5,24,1867,818
647,WELL-0002,20241126,0.0,0.0,0.0,0.0,40,2069,817
648,WELL-0002,20241127,0.0,0.0,0.0,0.0,36,1927,808
649,WELL-0002,20241128,0.0,0.0,0.0,0.0,48,1948,808
650,WELL-0002,20241129,0.0,0.0,0.0,0.0,20,2076,757
651,WELL-0002,20241130,0.0,0.0,0.0,0.0,40,1779,864
652,WELL-0002,20241201,0.0,0.0,0.0,0.0,32,1924,859
653,WELL-0002,20241202,0.0,0.0,0.0,0.0,64,1835,757
654,WELL-0002,20241203,0.0,0.0,0.0,0.0,28,1948,679
655,WELL-0002,20241204,0.0,0.0,0.0,0.0,24,1960,789
656,WELL-0002,20241205,0.0,0.0,0.0,0.0,40,1678,844
657,WELL-0002,20241206,0.0,0.0,0.0,5.1,24,1961,768
658,WELL-0002,20241207,0.0,0.0,0.0,0.0,20,1848,736
659,WELL-0002,20241208,0.0,0.0,0.0,0.0,36,1835,909
660,WELL-0002,20241209,0.0,0.0,0.0,0.0,32,1784,702
661,WELL-0002,20241210,0.0,0.0,0.0,0.0,64,1917,838
662,WELL-0002,20241211,0.0,0.0,0.0,0.0,40,1797,809
663,WELL-0002,20241212,0.0,0.0,0.0,0.0,28,1886,734
664,WELL-0002,20241213,0.0,0.0,0.0,0.0,32,1919,867
665,WELL-0002,20241214,0.0,0.0,0.0,0.0,36,1824,842
666,WELL-0002,20241215,0.0,0.0,0.0,0.0,36,1911,818
667,WELL-0002,20241216,0.0,0.0,0.0,0.0,40,1873,931
668,WELL-0002,20241217,0.0,0.0,0.0,0.0,36,1797,851
669,WELL-0002,20241218,0.0,0.0,0.0,0.0,64,1955,720
670,WELL-0002,20241219,0.0,0.0,0.0,0.0,28,2018,770
671,WELL-0002,20241220,0.0,0.0,0.0,0.0,28,1842,815
672,WELL-0002,20241221,0.0,0.0,0.0,0.0,32,1764,717
673,WELL-0002,20241222,0.0,0.0,0.0,0.0,24,1685,926
674,WELL-0002,20241223,0.0,0.0,0.0,0.0,28,1953,789
675,WELL-0002,20241224,0.0,0.0,0.0,0.0,24,2031,833
676,WELL-0002,20241225,0.0,0.0,0.0,0.0,48,1888,829
677,WELL-0002,20241226,0.0,0.0,0.0,0.0,36,1915,787
678,WELL-0002,20241227,0.0,0.0,0.0,0.0,64,1989,745
679,WELL-0002,20241228,0.0,0.0,0.0,0.0,24,1834,677
680,WELL-0002,20241229,0.0,0.0,0.0,0.0,32,1872,832
681,WELL-0002,20241230,0.0,0.0,0.0,0.0,40,1962,718
682,WELL-0002,20241231,0.0,0.0,0.0,0.0,48,1854,861
683,WELL-0002,20250101,0.0,0.0,0.0,0.0,36,1940,740
684,WELL-0002,20250102,0.0,0.0,0.0,0.0,36,1829,713
685,WELL-0002,20250103,0.0,0.0,0.0,0.0,20,2001,775
686,WELL-0002,20250104,0.0,0.0,0.0,0.0,40,1756,801
687,WELL-0002,20250105,0.0,0.0,0.0,0.0,36,1918,691
688,WELL-0002,20250106,0.0,0.0,0.0,0.0,48,1883,796
689,WELL-0002,20250107,0.0,0.0,0.0,0.0,32,1962,870
690,WELL-0002,20250108,0.0,0.0,0.0,0.0,28,1962,664
691,WELL-0002,20250109,0.0,0.0,0.0,0.0,48,1883,769
692,WELL-0002,20250110,0.0,0.0,0.0,0.0,20,1978,703
693,WELL-0002,20250111,0.0,0.0,0.0,0.0,20,2023,921
694,WELL-0002,20250112,0.0,0.0,0.0,0.0,32,1880,806
695,WELL-0002,20250113,0.0,0.0,0.0,0.0,36,1881,730
696,WELL-0002,20250114,0.0,0.0,0.0,0.0,64,1920,752
697,WELL-0002,20250115,0.0,0.0,0.0,0.0,28,1798,626
698,WELL-0002,20250116,0.0,0.0,0.0,0.0,64,1788,694
699,WELL-0002,20250117,0.0,0.0,0.0,0.0,48,1784,731
700,WELL-0002,20250118,0.0,0.0,0.0,0.0,40,1825,694
701,WELL-0002,20250119,0.0,0.0,0.0,0.0,40,1953,878
702,WELL-0002,20250120,0.0,0.0,0.0,0.0,32,1947,922
703,WELL-0002,20250121,0.0,0.0,0.0,0.0,48,1789,635
704,WELL-0002,20250122,0.0,0.0,0.0,0.0,24,1931,785
705,WELL-0002,20250123,0.0,0.0,0.0,0.0,64,1703,783
706,WELL-0002,20250124,0.0,0.0,0.0,0.0,28,2065,770
707,WELL-0002,20250125,0.0,0.0,0.0,0.0,40,1899,836
708,WELL-0002,20250126,0.0,0.0,0.0,0.0,28,1980,764
709,WELL-0002,20250127,0.0,0.0,0.0,0.0,32,1887,828
710,WELL-0002,20250128,0.0,0.0,0.0,0.0,24,1812,811
711,WELL-0002,20250129,0.0,0.0,0.0,0.0,28,1811,733
712,WELL-0002,20250130,0.0,0.0,0.0,0.0,20,1975,706
713,WELL-0002,20250131,0.0,0.0,0.0,0.0,36,1985,712
714,WELL-0002,20250201,0.0,0.0,0.0,0.0,20,1997,736
715,WELL-0002,20250202,0.0,0.0,0.0,0.0,36,1957,852
716,WELL-0002,20250203,0.0,0.0,0.0,0.0,24,1960,807
717,WELL-0002,20250204,0.0,0.0,0.0,0.0,40,1829,735
718,WELL-0002,20250205,0.0,0.0,0.0,0.0,28,1899,768
719,WELL-0002,20250206,0.0,0.0,0.0,0.0,36,1788,850
720,WELL-0002,20250207,0.0,0.0,0.0,0.0,32,1894,789
721,WELL-0002,20250208,0.0,0.0,0.0,0.0,32,1665,815
722,WELL-0002,20250209,0.0,0.0,0.0,0.0,20,1803,781
723,WELL-0002,20250210,0.0,0.0,0.0,0.0,48,1832,739
724,WELL-0002,20250211,0.0,0.0,0.0,0.0,64,1793,712
725,WELL-0002,20250212,0.0,0.0,0.0,0.0,48,1750,807
726,WELL-0002,20250213,0.0,0.0,0.0,0.0,36,1865,719
727,WELL-0002,20250214,0.0,0.0,0.0,0.0,36,1911,803
728,WELL-0002,20250215,0.0,0.0,0.0,0.0,24,1822,865
729,WELL-0002,20250216,0.0,0.0,0.0,0.0,48,2056,898
730,WELL-0002,20250217,0.0,0.0,0.0,0.0,32,1810,766
731,WELL-0002,20250218,0.0,0.0,0.0,0.0,20,1838,784
732,WELL-0002,20250219,0.0,0.0,0.0,0.0,32,1809,779
733,WELL-0002,20250220,0.0,0.0,0.0,0.0,32,1662,725
734,WELL-0002,20250221,0.0,0.0,0.0,0.0,40,1954,746
735,WELL-0002,20250222,0.0,0.0,0.0,0.0,24,1787,653
736,WELL-0002,20250223,0.0,0.0,0.0,0.0,64,2193,817
737,WELL-0002,20250224,0.0,0.0,0.0,0.0,40,1643,798
738,WELL-0002,20250225,0.0,0.0,0.0,0.0,32,2011,788
739,WELL-0002,20250226,0.0,0.0,0.0,0.0,48,1861,721
740,WELL-0002,20250227,0.0,0.0,0.0,0.0,64,1870,731
741,WELL-0002,20250228,0.0,0.0,0.0,0.0,40,1874,707
742,WELL-0002,20250301,0.0,0.0,0.0,0.0,36,2004,650
743,WELL-0002,20250302,0.0,0.0,0.0,0.0,36,1768,733
744,WELL-0002,20250303,0.0,0.0,0.0,0.0,48,1820,669
745,WELL-0002,20250304,0.0,0.0,0.0,0.0,28,1873,814
746,WELL-0002,20250305,0.0,0.0,0.0,0.0,40,1754,950
747,WELL-0002,20250306,0.0,0.0,0.0,0.0,28,1953,664
748,WELL-0002,20250307,0.0,0.0,0.0,0.0,28,1761,803
749,WELL-0002,20250308,0.0,0.0,0.0,0.0,20,1807,791
750,WELL-0002,20250309,0.0,0.0,0.0,0.0,32,1767,825
751,WELL-0002,20250310,0.0,0.0,0.0,0.0,48,1805,845
752,WELL-0002,20250311,0.0,0.0,0.0,0.0,48,1852,850
753,WELL-0002,20250312,0.0,0.0,0.0,0.0,24,1552,862
754,WELL-0002,20250313,0.0,0.0,0.0,0.0,24,1805,893
